date,time,name,flyer,url,host,city,region,source,style,labels
2026-01-23,18:00,Bachata Footwork & Musicality,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,18:00,Freitags in Zürich Kubanische Tanzkurse mit Mijail Galano ( Son - Rumba - Timba - Casino),https://www2.salsa.ch/images/m/59/59a4000c762f66f818074a72638d817f65061c97ed12bd598a48f72349c9c3be.jpg,https://www.latino.ch/events/freitags-in-zurich-kubanische-tanzkurse-mit-mijail-galano-son-rumba-timba-casino-2026-01-23-studio-onespace-8001-zurich,Studio OneSpace,8001 Zürich,Region Zürich,latino.ch,S,
2026-01-23,18:00,Men Style Basic,https://www2.salsa.ch/images/m/65/65e5c2cf3d23c6a1b3d26af2f0cd6b5aaa7464571e907f29fdb9102a36f2db35.jpg,https://www.latino.ch/events/men-style-basic-2026-01-23-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-23,18:00,Ritmo Fridays,https://www2.salsa.ch/images/m/48/48a999750a763eabb02359bd99de93e1b1ea63111172889219e050c50e15c493.jpg,https://www.latino.ch/events/ritmo-fridays-2026-01-23-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,B|S,
2026-01-23,18:50,Bachata Beginner 2,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,19:00,Bachata Sensual Technik Intermediate,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,19:00,Kizomba Kurs in St. Gallen!!!,https://www2.salsa.ch/images/m/75/7595a29111856da68ba05157b2d37a0e1b6823d92cf8698093303fc7bbb7cbb1.jpg,https://www.latino.ch/events/kizomba-kurs-in-st-gallen-2026-01-23-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,K,kurs
2026-01-23,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-01-23-ritmo-latino-wohlen,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,S,kurs
2026-01-23,20:00,Bachata Intermediate,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,20:00,Bodymovements from waves to headrolls,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,20:00,SALSA & BACHATA-TANZABENDE IM RÖSSLI-SAAL (Rothrist) mit DJ Theo,https://www2.salsa.ch/images/m/fb/fbdad8f19c937089aa14512b075b6271bedcc7a1293c0bb5cb5e2193fa09baef.jpg,https://www.latino.ch/events/salsa-und-bachata-tanzabende-im-roessli-saal-rothrist-mit-dj-theo-2026-01-23-restaurant-roessli-saal-4852-rothrist,"Restaurant Rössli ""Saal""",4852 Rothrist,Region Solothurn & Aarau,latino.ch,B|S,
2026-01-23,20:00,Sensual Heels Workshop with Laurinda,https://www2.salsa.ch/images/m/fd/fd609b05846b24470e1b319f10d861e8045a895e1b56aae1e942787b6d6f77bc.jpg,https://www.latino.ch/events/sensual-heels-workshop-with-laurinda-2026-01-23-bachata-flow-lucerne-dance-company-6015-luzern,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-23,20:30,Bachata Workshop mit Daniel & Christina la Gatita (ESP),https://www2.salsa.ch/images/m/34/3472c2024f6d5368d1330c5b8e5b5d24ca847b80aac39ed206e0eb673aab0581.jpg,https://www.latino.ch/venues/club-silbando-zurich-switzerland/events/2026-01-23,Club Silbando,"Zürich, Switzerland",Region Zürich,latino.ch,B,kurs|party
2026-01-23,20:30,Salsa Lady Style Workshop mit Natalia Lopez,https://www2.salsa.ch/images/m/19/19edc419d17d3fcce41ce3c3c934e25cfc593f76540db8212408019b18b86724.jpg,https://www.latino.ch/venues/club-silbando-8005-zuerich/events/2026-01-23,Club Silbando,8005 Zürich,Region Zürich,latino.ch,S|Z,kurs
2026-01-23,20:30,Zouk - Shadow Position mit Corinne & Manu,https://www2.salsa.ch/images/m/19/19edc419d17d3fcce41ce3c3c934e25cfc593f76540db8212408019b18b86724.jpg,https://www.latino.ch/venues/club-silbando-8005-zuerich/events/2026-01-23,Club Silbando,8005 Zürich,Region Zürich,latino.ch,S|Z,kurs
2026-01-23,21:00,FridayNight @ Bananenreiferei,https://www2.salsa.ch/images/m/13/13e85e36a33e39d7953e0488a78b18ff9b9dfc7c706e436636f150e123d3b37c.jpg,https://www.latino.ch/events/fridaynight-um-bananenreiferei-2026-01-23-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,B|K|S,party
2026-01-23,21:00,MagicMambo Weekend,https://www2.salsa.ch/images/m/33/337820d2ec2d7a62e2fac250ed0046f644c684f2fc193bacda75b9fe02b2d8cd.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-23-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-23,21:00,RITMO Y SABOR,https://www2.salsa.ch/images/m/b1/b113c77d8da5f3f28f7d51a2d55f651e42d322179abf0d3a1aff806f5466b239.jpg,https://www.latino.ch/events/ritmo-y-sabor-2026-01-23-bungalow-2503-biel-strich-bienne,BUNGALOW,2503 Biel/Bienne,Region Bern,latino.ch,B|K|S,party
2026-01-23,21:10,Bachata Influence,https://www2.salsa.ch/images/m/26/26b614b855d1c3b83803061411cc135486ce721b367807f8c4203869b4378b07.jpg,https://www.latino.ch/venues/dancesquare22-8048-zuerich-8/events/2026-01-23,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,B,
2026-01-23,21:30,Fiesta Bachata - 3 Workshops und 3 Floors,https://www2.salsa.ch/images/m/34/3472c2024f6d5368d1330c5b8e5b5d24ca847b80aac39ed206e0eb673aab0581.jpg,https://www.latino.ch/venues/club-silbando-zurich-switzerland/events/2026-01-23,Club Silbando,"Zürich, Switzerland",Region Zürich,latino.ch,B,kurs|party
2026-01-23,22:00,Mi Cuba (Level 30),https://www2.salsa.ch/images/m/e3/e33ad297085be7ea069acfcc303c95bbf712a2b150390ec6f6cdab65d4007ca1.jpg,https://www.latino.ch/events/mi-cuba-level-30-2026-01-23-bar-rouge-basel-bs,Bar Rouge,Basel BS,Region Basel,latino.ch,S,
2026-01-23,22:30,Latín Hits Party🔥,https://www2.salsa.ch/images/m/af/af818946bd51147e40fad6925aa962a0f67b0cb4d8371d2c1ff6ff1c5a47846e.jpg,https://www.latino.ch/events/latin-hits-party-2026-01-23-cuba-bar-bern-bern-be,CUBA BAR BERN,Bern BE,Region Bern,latino.ch,B|K|S,
2026-01-24,10:30,MagicMambo Weekend Bootcamp,https://www2.salsa.ch/images/m/2b/2b1e286e5325189319b0e99ad605964edf3f435b2042999ef091be8384e5c743.jpg,https://www.latino.ch/events/magicmambo-weekend-bootcamp-2026-01-24-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,,
2026-01-24,13:00,MagicMambo Weekend,https://www2.salsa.ch/images/m/33/337820d2ec2d7a62e2fac250ed0046f644c684f2fc193bacda75b9fe02b2d8cd.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-24-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-24,13:00,Salsa Cubana Anfänger Workshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-24,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-24,14:00,Movimientos a lo Cubano Soloworkshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-24,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-24,15:30,AfroHouse & Kizomba Workshops mit Donald Wilson in Basel,https://www2.salsa.ch/images/m/7d/7dcec412bf32c7be1549c890dc38ddfe4e96832c40009017c7b0d40c48bc1943.jpg,https://www.latino.ch/events/afrohouse-und-kizomba-workshops-mit-donald-wilson-in-basel-2026-01-24-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,K,kurs
2026-01-24,16:00,Paarstyling Workshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-24,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-24,19:30,Salsa & Bachata Practica von der Tanzschule Salsafriends,https://www2.salsa.ch/images/m/66/66dcfecba776c7c16f5f22128aad99aa9d7dc1ec0c12f11947c9179faf84d70b.jpg,https://www.latino.ch/events/salsa-und-bachata-practica-von-der-tanzschule-salsafriends-2026-01-24-bailesito-6430-schwyz,Bailesito,6430 Schwyz,Zentral Schweiz,latino.ch,B|S,party
2026-01-24,21:00,YO SOY LA SALSA! - Basler Edition,https://www2.salsa.ch/images/m/bb/bb9c0575a6c1acf3e13edd7077e5b88badeb83b542f79fb4835aebd54ccee3ab.jpg,https://www.latino.ch/events/yo-soy-la-salsa-basler-edition-2026-01-24-corrientes-4053-basel,Corrientes,4053 Basel,Region Basel,latino.ch,B|S,
2026-01-24,21:00,✨ 💃🏼 Fantastiques workshops avec Yosniel et soirée 100% Salsa 🪇🕺🏿,https://www2.salsa.ch/images/m/67/673b55b7c523e8f96ca0d7d600cdbcb5f86ae06b96468b59ceb8b0a43d204705.jpg,https://www.latino.ch/events/fantastiques-workshops-avec-yosniel-et-soiree-100-percent-salsa-2026-01-24-casino-de-montbenon-1003-lausanne,Casino de Montbenon,1003 Lausanne,West Schweiz,latino.ch,S,
2026-01-24,21:30,SALSA AFFAIRS - GLAMOUR JANUARY,https://www2.salsa.ch/images/m/4b/4b000d0742a52f49d1db6c925e76b2e5e68322735d4c59854499da3c1a800ac1.jpg,https://www.latino.ch/events/salsa-affairs-glamour-january-2026-01-24-silkk-dance-und-eventfactory-wetzikon-switzerland,Silkk Dance & Eventfactory,"Wetzikon, Switzerland",Region Zürich,latino.ch,B|S,
2026-01-24,21:30,★ LA NOCHE DE CUBA ★ DJs Inmenso & Nando - Show & Animation Bananenreiferei (4 Floors),https://www2.salsa.ch/images/m/81/819cfeaa855f36f575c0667093d7a06e11ae5564ac33567a24407ed7e7ea31ba.jpg,https://www.latino.ch/events/la-noche-de-cuba-djs-inmenso-and-nando-show-and-animation-bananenreiferei-4-floors-2026-01-24-bananenreiferei-zurich-switzerland,Bananenreiferei,"Zürich, Switzerland",Region Zürich,latino.ch,B|K|S,
2026-01-24,22:00,Mamacita,https://www2.salsa.ch/images/m/e6/e6de8578e71743381a3b3814c6fa8e3a66efa7c8e6095686faabe69e1770ea2b.jpg,https://www.latino.ch/events/mamacita-2026-01-24-bar-rouge-basel-bs,Bar Rouge,Basel BS,Region Basel,latino.ch,,
2026-01-24,22:30,Fiesta House,https://www2.salsa.ch/images/m/ef/ef4657d1cbd955257f3a077a17438a97c882adbff9f361bc9fa8d57f0b95ea7c.jpg,https://www.latino.ch/events/fiesta-house-2026-01-24-club-silbando-zuerich-switzerland,Club Silbando,"Zürich, Switzerland",Region Zürich,latino.ch,,party
2026-01-25,10:30,MagicMambo Weekend,https://www2.salsa.ch/images/m/33/337820d2ec2d7a62e2fac250ed0046f644c684f2fc193bacda75b9fe02b2d8cd.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-25-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-25,11:00,Spezial Workshops in Luzern mit Ismaray Aspirinas und Urbano,https://www2.salsa.ch/images/m/28/286ed3e9cc16ba3808f0d95fce369e5de8c84e3663f20e82d91e4266cae60340.jpg,https://www.latino.ch/events/spezial-workshops-in-luzern-mit-ismaray-aspirinas-und-urbano-2026-01-25-salsa-y-mas-tanzstudio-6010-kriens,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,S,kurs
2026-01-25,13:00,Salsa Cubana Anfänger Workshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-25,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-25,14:00,Movimientos a lo Cubano Soloworkshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-25,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-25,16:00,Bachata Day Party &#8211; mit Kira und Ilhan,https://bachata-bern.ch/wp-content/uploads/2025/11/8ba4c0edd282d1f0b6a93c5a7edd277c801be61ec67b28fb3ccaf637f8a5016b.jpg,https://bachata-bern.ch/event/bachata-day-party-mit-kira-und-ilhan/,Bachata Day Bern,3005 Bern,Region Bern,bachata-bern.ch,B,party|workshop
2026-01-25,16:00,Bachata Day Party - mit Kira und Ilhan,https://www2.salsa.ch/images/m/8b/8ba4c0edd282d1f0b6a93c5a7edd277c801be61ec67b28fb3ccaf637f8a5016b.jpg,https://www.latino.ch/events/bachata-day-party-mit-kira-und-ilhan-2026-01-25-dance-passion-bern-65,Dance Passion,Bern 65,Region Bern,latino.ch,B|S,kurs|party
2026-01-25,16:00,Bachata Starter,https://www2.salsa.ch/images/m/96/965b227a35f1b77a36f851da3b71543bc880f2c331c5b64e5eb8cff0a7ac9871.jpg,https://www.latino.ch/events/bachata-starter-2026-01-25-bailesito-6430-schwyz,Bailesito,6430 Schwyz,Zentral Schweiz,latino.ch,B|S,kurs
2026-01-25,16:00,Paarstyling Workshop,https://www2.salsa.ch/images/m/c1/c1d727936e56168161ba07805059d9518b880f80d8d9e004f64bd81db74317fa.jpg,https://www.latino.ch/venues/salsarica-the-dance-factory-8005-zurich/events/2026-01-25,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-25,16:00,"Sabor Latino Matinee auf 3 Dancefloors, mit 4 WS Rueda, Show u. Essen // Bitte Eintritt über Eventfrog.ch/matinee kaufen",https://www2.salsa.ch/images/m/a5/a56157a4505418d2b28380312aa4373a886c2a2995fc85e4fea0eab058774c7a.jpg,https://www.latino.ch/events/sabor-latino-matinee-auf-3-dancefloors-mit-4-ws-rueda-show-u-essen-strich-strich-bitte-eintritt-ueber-eventfrog-punkt-ch-strich-matinee-kaufen-2026-01-25-sabor-latino-8400-winterthur,Sabor Latino,8400 Winterthur,Region Zürich,latino.ch,B|K|S,kurs|party|show
2026-01-25,16:00,SBK Practica,https://www2.salsa.ch/images/m/d2/d20d8097429d0b2e873f3b29c0d8b98c6f3246a29058f5ccaac4246b8145fc69.jpg,https://www.latino.ch/events/sbk-practica-2026-01-25-salsa-in-biel-sib-tanzlokal-2504-biel,Salsa in Biel (SIB) Tanzlokal,2504 Biel,Region Bern,latino.ch,B|K|S,kurs
2026-01-25,18:00,Jeden Sonntag ★ RITMO HABANA ★ Salsa & Bachata All Styles mit DJ Theo,https://www2.salsa.ch/images/m/32/32e297a4a528e55335e8e00c428ee1735f7a86a02a0c53d801e937880dc82e81.jpg,https://www.latino.ch/events/jeden-sonntag-ritmo-habana-salsa-und-bachata-all-styles-mit-dj-theo-2026-01-25-moderne-bar-und-karussell-ch-6003-luzern,MODERNE BAR & KARUSSELL,CH-6003 Luzern,Zentral Schweiz,latino.ch,B|S,party
2026-01-25,18:30,Salsa Einsteigerkurs in Luzern,https://www2.salsa.ch/images/m/ec/ec6a0f91376789bb17ea5169c48a0df7b0bf7d75bd1579affab67f58d709c45b.jpg,https://www.latino.ch/events/salsa-einsteigerkurs-in-luzern-2026-01-25-salsa-y-mas-tanzstudio-6010-kriens,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,S,kurs
2026-01-25,18:30,Tarde Cubana im «Sternen» Bümpliz,https://www2.salsa.ch/images/m/f8/f85ff03c4f961a58925a4c63da29afa0fbb4aaf8d801f92c037d658f485c0459.jpg,https://www.latino.ch/events/tarde-cubana-im-sternen-buempliz-2026-01-25-sternensaal-buempliz-3018-bern,Sternensaal Bümpliz,3018 Bern,Region Bern,latino.ch,S,party
2026-01-25,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-01-25-ritmo-latino-aarau,Ritmo Latino,Aarau,Region Solothurn & Aarau,latino.ch,S,kurs
2026-01-26,18:00,Ladies Style Salsa & Bachata,https://www2.salsa.ch/images/m/ed/ed79bf4e393cafac1f762eb764f876fb74a7bf0cfca8ced5d39f519b27d62e31.jpg,https://www.latino.ch/events/ladies-style-salsa-und-bachata-2026-01-26-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,B|S,kurs
2026-01-26,18:00,Montags in Bern Kubanische Tanzkurse mit Mijail Galano ( Son - Casino - Timba - Men Style),https://www2.salsa.ch/images/m/cb/cbbe1e164966db57d80e09e0275876211e95b5c75a753d00d802463108bac1ea.jpg,https://www.latino.ch/events/montags-in-bern-kubanische-tanzkurse-mit-mijail-galano-son-casino-timba-men-style-2026-01-26-mijailgalano-dot-ch-3007-bern,mijailgalano.ch,3007 Bern,Region Bern,latino.ch,S,
2026-01-26,18:30,Bachata Sensual Advanced Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,18:30,Bachata Starter,https://www2.salsa.ch/images/m/37/3778731d4b54688486896cf5c563ba23bf3c547fc4a961c40f3ef0d7a220f426.jpg,https://www.latino.ch/venues/red-x-rotkreuz/events/2026-01-26,Red-x,Rotkreuz,Zentral Schweiz,latino.ch,B,
2026-01-26,18:50,Bachata Sensual Wochenkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,18:50,Salsa Einsteigerkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-26,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-26,19:00,Salsa Social Kurs in St.Gallen,https://www2.salsa.ch/images/m/d9/d9db782ddba46c5ed6898291b06fc9a4000ed0ca5eb09f17cf48e50c8b68f136.jpg,https://www.latino.ch/events/salsa-social-kurs-in-st-punkt-gallen-2026-01-26-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,S,kurs
2026-01-26,19:30,Bachata Beginner 2,https://www2.salsa.ch/images/m/37/3778731d4b54688486896cf5c563ba23bf3c547fc4a961c40f3ef0d7a220f426.jpg,https://www.latino.ch/venues/red-x-rotkreuz/events/2026-01-26,Red-x,Rotkreuz,Zentral Schweiz,latino.ch,B,
2026-01-26,19:30,Lounge@Bananenreiferei,https://www2.salsa.ch/images/m/3e/3e507bd053fc83ae81824e1a343d2e1d0c7f94091300f7176048e83c0ac24a75.jpg,https://www.latino.ch/events/lounge-um-bananenreiferei-2026-01-26-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,B|S,party
2026-01-26,19:30,Salsa Mittelstufe ( M-F ) (Montags Monday Lunes),https://www2.salsa.ch/images/m/c8/c86a138aa58a5ce013cd1764d991c1113524d7609caeb94688dd1efd96b86952.jpg,https://www.latino.ch/venues/tanzschule-fuegoypasion-8003-zuerich-2/events/2026-01-26,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-26,19:45,Bachata Lady Style by Svenja,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,19:45,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,20:30,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-26,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-26,20:30,Kizomba Wochenkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,20:40,Bachata Intermediate,https://www2.salsa.ch/images/m/37/3778731d4b54688486896cf5c563ba23bf3c547fc4a961c40f3ef0d7a220f426.jpg,https://www.latino.ch/venues/red-x-rotkreuz/events/2026-01-26,Red-x,Rotkreuz,Zentral Schweiz,latino.ch,B,
2026-01-26,21:00,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,21:00,Salsa Cubana Mittelstufe – Montagskurs Monday bei Fuego y Pasión,https://www2.salsa.ch/images/m/c8/c86a138aa58a5ce013cd1764d991c1113524d7609caeb94688dd1efd96b86952.jpg,https://www.latino.ch/venues/tanzschule-fuegoypasion-8003-zuerich-2/events/2026-01-26,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-27,17:45,Bachata Starter,https://www2.salsa.ch/images/m/d9/d959921418c3ae6c91a6e287e7b7eb80386771e245342060c23dae601b9068ca.jpg,https://www.latino.ch/events/bachata-starter-2026-01-27-savital-6343-rotkreuz,SaVital,6343 Rotkreuz,Zentral Schweiz,latino.ch,B,
2026-01-27,18:30,Bachata Starter Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-27,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-27,18:45,Bachata Beginner 2,https://www2.salsa.ch/images/m/d9/d959921418c3ae6c91a6e287e7b7eb80386771e245342060c23dae601b9068ca.jpg,https://www.latino.ch/venues/savital-6343-rotkreuz/events/2026-01-27,SaVital,6343 Rotkreuz,Zentral Schweiz,latino.ch,B,
2026-01-27,18:45,Reggaeton (Open Level),https://www2.salsa.ch/images/m/41/416d146a87c91b3f3fe98965a3b26ad44062698aa5c78d922572d03933845b3d.jpg,https://www.latino.ch/events/reggaeton-open-level-2026-01-27-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,,kurs
2026-01-27,19:00,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-27,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-27,19:00,Fiesta de la Salsa Mardis Fribourg,https://www2.salsa.ch/images/m/d8/d83972ef6a8f60283efa1fc2ce624827308d7649fccbfc557940fe06be8c457f.jpg,https://www.latino.ch/events/fiesta-de-la-salsa-mardis-fribourg-2026-01-27-cafe-des-grand-places-1700-fribourg,Café des Grand-places,1700 Fribourg,Region Bern,latino.ch,B|S,kurs|party
2026-01-27,19:30,"Bachata Beginner 0, AXcent Dance",https://www2.salsa.ch/images/m/32/321361451e2676cecd237477f1a93267ab7fe0af602161ae1a1f3b09323d6416.jpg,https://www.latino.ch/events/bachata-beginner-0-axcent-dance-2026-01-27-axcent-dance-zurich,AXcent Dance,Zurich,Region Zürich,latino.ch,B,kurs
2026-01-27,19:30,Salsa Mittelstufe 2 Dienstag Tuesday FuegoyPasion,https://www2.salsa.ch/images/m/c3/c36f4aa1f01a574ef1c36908e2395e8e6fa4735dfdc165f34b97c0e702d16a17.jpg,https://www.latino.ch/venues/tanzschule-fuegoypasion-8003-zuerich-2/events/2026-01-27,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-27,19:45,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-27,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
